doc_id,event_date,t0,CAR_aug,alpha_aug,n_est_aug,delisted_flag,b_mktrf,b_banks_x,b_d_dgs2,name,bank_IDRSSD,S,S_norm,char_quarter,uninsured_share,size,ROA,NPL_ratio,equity_ratio,deposit_reliance,CAR_mkt,beta_mkt,n_est_mkt,vulnerability_score,is_trust_or_specialized
1,2022-01-20,2022-01-20,-0.05655172195327489,0.0015131145357897334,200,False,-0.005091469510067081,0.05155632816145417,-0.007899976876510647,AFFINITY BANK,321273,0.1231,0.0243,2021-12-31,0.2260012739931383,13.57953122939749,0.0097695990235465,0.0119367072143918,0.1306500277919516,0.9122747993766476,-0.0564416927179082,0.056334249079508,200,-0.0176297373009046,False
1,2022-01-20,2022-01-20,0.002344067767622769,0.0009362816801176593,200,False,0.5218785715235409,0.03434747490721032,0.07662481477833702,"FARMERS & MERCHANTS STATE BANK, THE",214414,0.1231,0.0243,2021-12-31,0.1899494427507075,14.774162067823903,0.0089150391250287,0.0043299861189523,0.1297603651899392,0.9680897230915096,0.0108193825524769,0.5815881302827437,200,-0.0165106488576748,False
1,2022-01-20,2022-01-20,-0.029174220817184657,0.0011306451363465018,200,False,-0.07365968207894402,1.0745081808676924,0.028143377830620552,BYLINE BANK,129732,0.1231,0.0243,2021-12-31,0.3352525706160443,15.715442884507487,0.0147901963699632,0.0071686122269094,0.1313150274880853,0.8975673533540777,-0.016401346785548,1.068648529196082,200,-0.0206185594181874,False
1,2022-01-20,2022-01-20,0.028986314793477942,0.0007161329455855485,200,False,0.01756468917589049,0.9653369190539502,0.006031912968342413,ROYAL BUSINESS BANK,3835454,0.1231,0.0243,2021-12-31,0.5888192953561011,15.255940295926534,0.0151826757071031,0.0061657679249051,0.1351182116797828,0.9488323886196228,0.0389848618010862,1.0537486783267227,200,-0.0328617197550671,False
1,2022-01-20,2022-01-20,0.018562448789930342,0.00060862625617575,200,False,0.017166254131590078,0.37762802859858136,-0.031810170426834816,"BANK OF PRINCETON, THE",3595271,0.1231,0.0243,2021-12-31,0.3365584616746326,14.33886654776508,0.013323600062097,0.0008800417027421,0.1283280855042597,0.9830324823856896,0.0189070816212248,0.4211112806914213,200,-0.0235065068072767,False
1,2022-01-20,2022-01-20,0.030223430074518207,0.0005521737961617451,200,False,0.023536941233976982,0.6304469826271654,0.029360603763441354,CAMBRIDGE TRUST COMPANY,736206,0.1231,0.0243,2021-12-31,0.5085642946892228,15.402952727982324,0.0110669685407859,0.0016219979786761,0.087342590461034,0.9725459844399992,0.0387311330193123,0.6915092693187581,200,-0.0005387905119894,False
1,2022-01-20,2022-01-20,0.07485736334205015,-0.0003650235602540989,200,False,0.4945381919198003,0.7667232066644502,-0.10626151528360533,"FIDELITY DEPOSIT AND DISCOUNT BANK, THE",1007819,0.1231,0.0243,2021-12-31,0.4083782563422073,14.699649929821344,0.0109488206865215,0.002055564389599,0.0874831674170762,0.982467163276466,0.0716465477929149,1.3341429388360089,200,-0.0128377640774666,False
1,2022-01-20,2022-01-20,-0.034003799486109904,0.0011151773202589066,200,False,-0.16305079686183388,1.190047606538774,-0.013516400340414195,MERCHANTS BANK OF INDIANA,963945,0.1231,0.0243,2021-12-31,0.5926186216205891,16.21287832802117,0.0205954067231273,6.589748770338023e-05,0.0997823488550643,0.8886401085077636,-0.0251947640386818,1.0868325440142157,200,-0.0215677708144528,False
1,2022-01-20,2022-01-20,-0.0380471862030861,0.002563313518889682,200,False,0.3380348154312392,0.830534847537974,0.036063501891146016,METROPOLITAN COMMERCIAL BANK,2705895,0.1231,0.0243,2021-12-31,0.8288355430902994,15.77767264029689,0.0088268039112861,0.0027570595545768,0.0799843366396835,0.9904996143227792,-0.0265996545729968,1.2356484341076537,200,-0.0105273360784501,False
1,2022-01-20,2022-01-20,0.017481410687768727,-0.000536112851522137,200,False,0.03189727505140838,0.9256153155460011,0.009461785105485043,ALLEGIANCE BANK,3579589,0.1231,0.0243,2021-12-31,0.5591979410181341,15.77507365139336,0.0122397454647019,0.0057166402163163,0.1159806635245269,0.9727163213804244,0.0265550020195575,1.0122777567171075,200,-0.0042399287363297,False
